timestamp,memory_used_mb,memory_total_mb,gpu_utilization_percent,temperature_c,power_w
2026/09/14 18:06:52.994,1238.0,6141.0,22.0,50.0,27.5
2026/09/14 18:06:58.049,1238.0,6141.0,21.0,50.0,26.02
2026/09/14 18:07:03.109,1238.0,6141.0,12.0,50.0,24.2
2026/09/14 18:07:08.177,1237.0,6141.0,17.0,50.0,23.93
2026/09/14 18:07:13.261,1237.0,6141.0,17.0,50.0,23.88
2026/09/14 18:07:18.331,1237.0,6141.0,20.0,50.0,23.89
2026/09/14 18:07:23.402,1242.0,6141.0,22.0,50.0,26.27
2026/09/14 18:07:28.488,1241.0,6141.0,18.0,50.0,25.16
2026/09/14 18:07:33.560,1241.0,6141.0,23.0,50.0,27.27
2026/09/14 18:07:38.642,1241.0,6141.0,15.0,50.0,24.46
2026/09/14 18:07:43.704,1241.0,6141.0,18.0,50.0,25.06
2026/09/14 18:07:48.773,1241.0,6141.0,11.0,49.0,23.7
2026/09/14 18:07:53.841,1241.0,6141.0,13.0,50.0,24.06
2026/09/14 18:07:58.895,1241.0,6141.0,21.0,49.0,25.02
2026/09/14 18:08:03.961,1241.0,6141.0,21.0,50.0,25.51
2026/09/14 18:08:09.020,1242.0,6141.0,16.0,50.0,24.31
2026/09/14 18:08:14.087,1240.0,6141.0,17.0,50.0,23.88
2026/09/14 18:08:19.149,1240.0,6141.0,17.0,50.0,24.12
2026/09/14 18:08:24.218,1246.0,6141.0,24.0,50.0,26.71
2026/09/14 18:08:29.286,1247.0,6141.0,15.0,50.0,23.7
2026/09/14 18:08:34.347,1242.0,6141.0,24.0,50.0,25.48
2026/09/14 18:08:39.404,1242.0,6141.0,24.0,50.0,25.74
2026/09/14 18:08:44.503,1319.0,6141.0,22.0,50.0,23.98
2026/09/14 18:08:50.678,1283.0,6141.0,1.0,50.0,18.92
2026/09/14 18:08:58.734,1303.0,6141.0,19.0,51.0,23.42
2026/09/14 18:09:03.826,1321.0,6141.0,30.0,51.0,25.18
2026/09/14 18:09:08.886,1377.0,6141.0,32.0,51.0,25.27
2026/09/14 18:09:13.956,1322.0,6141.0,28.0,50.0,25.12
2026/09/14 18:09:19.028,1304.0,6141.0,18.0,50.0,23.1
2026/09/14 18:09:24.098,1388.0,6141.0,19.0,49.0,25.19
2026/09/14 18:09:29.158,1416.0,6141.0,13.0,49.0,25.87
2026/09/14 18:09:34.228,1317.0,6141.0,14.0,48.0,24.87
2026/09/14 18:09:39.287,1390.0,6141.0,47.0,49.0,28.8
2026/09/14 18:09:44.348,1363.0,6141.0,42.0,50.0,35.85
2026/09/14 18:09:49.418,1361.0,6141.0,15.0,49.0,27.2
2026/09/14 18:09:54.472,1361.0,6141.0,21.0,48.0,22.6
2026/09/14 18:09:59.536,1292.0,6141.0,22.0,48.0,27.64
2026/09/14 18:10:04.597,1295.0,6141.0,22.0,48.0,24.3
2026/09/14 18:10:09.678,1291.0,6141.0,20.0,48.0,24.91
2026/09/14 18:10:14.734,1253.0,6141.0,3.0,48.0,18.94
2026/09/14 18:10:19.794,1253.0,6141.0,18.0,49.0,25.23
2026/09/14 18:10:24.887,1254.0,6141.0,20.0,49.0,25.58
2026/09/14 18:10:29.980,1297.0,6141.0,29.0,49.0,25.0
2026/09/14 18:10:35.047,1303.0,6141.0,34.0,49.0,26.92
2026/09/14 18:10:40.109,1337.0,6141.0,22.0,50.0,28.7
2026/09/14 18:10:45.169,1321.0,6141.0,23.0,50.0,26.07
2026/09/14 18:10:50.238,1256.0,6141.0,15.0,50.0,23.96
2026/09/14 18:10:55.309,1256.0,6141.0,41.0,53.0,36.41
2026/09/14 18:11:00.375,1256.0,6141.0,46.0,52.0,36.41
2026/09/14 18:11:05.444,1256.0,6141.0,15.0,51.0,22.91
2026/09/14 18:11:10.502,1256.0,6141.0,22.0,50.0,25.22
2026/09/14 18:11:15.573,1256.0,6141.0,18.0,50.0,24.3
2026/09/14 18:11:20.632,1256.0,6141.0,20.0,50.0,25.75
2026/09/14 18:11:25.694,1259.0,6141.0,21.0,49.0,24.67
2026/09/14 18:11:30.756,1259.0,6141.0,14.0,49.0,24.04
2026/09/14 18:11:35.816,1259.0,6141.0,24.0,49.0,26.48
2026/09/14 18:11:40.887,1259.0,6141.0,13.0,49.0,22.84
2026/09/14 18:11:45.950,1258.0,6141.0,16.0,50.0,25.1
2026/09/14 18:11:51.026,1258.0,6141.0,21.0,50.0,24.95
2026/09/14 18:11:56.092,1239.0,6141.0,22.0,49.0,24.9
2026/09/14 18:12:01.171,1243.0,6141.0,24.0,49.0,26.94
2026/09/14 18:12:06.234,1243.0,6141.0,24.0,49.0,25.17
2026/09/14 18:12:11.290,1244.0,6141.0,23.0,49.0,24.74
2026/09/14 18:12:16.357,1244.0,6141.0,23.0,49.0,24.87
2026/09/14 18:12:21.423,1242.0,6141.0,15.0,49.0,23.56
2026/09/14 18:12:26.535,1248.0,6141.0,25.0,50.0,25.28
2026/09/14 18:12:31.594,1248.0,6141.0,14.0,49.0,23.92
2026/09/14 18:12:36.649,1248.0,6141.0,21.0,50.0,22.36
2026/09/14 18:12:41.706,1248.0,6141.0,15.0,49.0,23.58
2026/09/14 18:12:46.772,1248.0,6141.0,25.0,50.0,26.62
2026/09/14 18:12:51.834,1248.0,6141.0,17.0,50.0,21.72
2026/09/14 18:12:56.892,1248.0,6141.0,18.0,49.0,23.96
2026/09/14 18:13:01.969,1248.0,6141.0,14.0,50.0,24.62
2026/09/14 18:13:07.033,1248.0,6141.0,22.0,49.0,25.81
2026/09/14 18:13:12.103,1248.0,6141.0,19.0,50.0,24.92
2026/09/14 18:13:17.159,1248.0,6141.0,23.0,50.0,26.58
2026/09/14 18:13:22.227,1248.0,6141.0,24.0,49.0,24.74
2026/09/14 18:13:27.287,1248.0,6141.0,23.0,49.0,26.5
2026/09/14 18:13:32.349,1260.0,6141.0,22.0,49.0,27.28
2026/09/14 18:13:37.407,1260.0,6141.0,25.0,49.0,25.54
2026/09/14 18:13:42.467,1267.0,6141.0,24.0,49.0,26.96
2026/09/14 18:13:47.536,1251.0,6141.0,42.0,51.0,36.37
2026/09/14 18:13:52.620,1252.0,6141.0,24.0,50.0,25.31
2026/09/14 18:13:57.687,1318.0,6141.0,26.0,50.0,25.31
2026/09/14 18:14:02.757,1305.0,6141.0,27.0,50.0,25.55
2026/09/14 18:14:07.823,1287.0,6141.0,26.0,50.0,25.67
2026/09/14 18:14:12.889,1291.0,6141.0,26.0,50.0,25.46
2026/09/14 18:14:17.951,1402.0,6141.0,22.0,51.0,25.41
2026/09/14 18:14:23.019,1305.0,6141.0,20.0,51.0,25.0
2026/09/14 18:14:28.080,1283.0,6141.0,26.0,51.0,26.01
2026/09/14 18:14:33.148,1275.0,6141.0,18.0,51.0,24.45
2026/09/14 18:14:38.217,1316.0,6141.0,27.0,50.0,25.73
2026/09/14 18:14:43.278,1339.0,6141.0,23.0,50.0,26.29
2026/09/14 18:14:48.347,1295.0,6141.0,20.0,50.0,24.88
2026/09/14 18:14:53.412,1277.0,6141.0,15.0,50.0,24.4
2026/09/14 18:14:58.474,1274.0,6141.0,16.0,50.0,23.7
2026/09/14 18:15:03.558,1355.0,6141.0,16.0,51.0,28.01
2026/09/14 18:15:08.625,1297.0,6141.0,24.0,50.0,25.88
2026/09/14 18:15:13.686,1346.0,6141.0,23.0,50.0,25.23
2026/09/14 18:15:18.755,1439.0,6141.0,23.0,51.0,23.94
2026/09/14 18:15:23.833,1437.0,6141.0,22.0,51.0,25.7
2026/09/14 18:15:28.891,1393.0,6141.0,29.0,51.0,27.03
2026/09/14 18:15:33.977,1224.0,6141.0,23.0,51.0,25.45
2026/09/14 18:15:39.034,1257.0,6141.0,29.0,50.0,24.37
2026/09/14 18:15:44.094,1343.0,6141.0,23.0,51.0,25.01
2026/09/14 18:15:49.172,1310.0,6141.0,19.0,51.0,25.04
2026/09/14 18:15:54.231,1321.0,6141.0,26.0,51.0,26.17
2026/09/14 18:15:59.302,1276.0,6141.0,27.0,51.0,26.53
2026/09/14 18:16:04.390,1307.0,6141.0,24.0,51.0,24.89
2026/09/14 18:16:09.463,1267.0,6141.0,19.0,51.0,25.35
2026/09/14 18:16:14.521,1297.0,6141.0,25.0,51.0,25.69
2026/09/14 18:16:19.586,1254.0,6141.0,29.0,51.0,25.51
2026/09/14 18:16:24.653,1282.0,6141.0,25.0,51.0,26.52
2026/09/14 18:16:29.719,1275.0,6141.0,24.0,51.0,24.69
2026/09/14 18:16:34.777,1276.0,6141.0,17.0,52.0,25.75
2026/09/14 18:16:39.834,1555.0,6141.0,31.0,51.0,26.83
2026/09/14 18:16:44.902,1534.0,6141.0,32.0,51.0,27.17
2026/09/14 18:16:49.974,1521.0,6141.0,37.0,51.0,26.46
2026/09/14 18:16:55.039,1503.0,6141.0,34.0,52.0,29.0
2026/09/14 18:17:00.104,1502.0,6141.0,29.0,52.0,27.07
2026/09/14 18:17:05.168,1541.0,6141.0,32.0,51.0,27.84
2026/09/14 18:17:10.234,1447.0,6141.0,52.0,52.0,27.06
2026/09/14 18:17:15.302,1386.0,6141.0,40.0,54.0,35.98
2026/09/14 18:17:20.367,1386.0,6141.0,41.0,54.0,35.82
2026/09/14 18:17:25.437,1344.0,6141.0,43.0,53.0,36.35
2026/09/14 18:17:30.507,1344.0,6141.0,47.0,53.0,36.28
2026/09/14 18:17:35.564,1342.0,6141.0,45.0,52.0,35.62
2026/09/14 18:17:40.632,1342.0,6141.0,45.0,52.0,36.49
2026/09/14 18:17:45.696,1380.0,6141.0,24.0,51.0,34.25
2026/09/14 18:17:50.762,1388.0,6141.0,20.0,49.0,24.71
2026/09/14 18:17:55.820,1352.0,6141.0,20.0,49.0,25.74
2026/09/14 18:18:00.879,1365.0,6141.0,27.0,48.0,27.58
2026/09/14 18:18:05.941,1363.0,6141.0,22.0,47.0,23.33
2026/09/14 18:18:11.005,1385.0,6141.0,21.0,47.0,24.71
2026/09/14 18:18:16.067,1419.0,6141.0,27.0,47.0,27.26
2026/09/14 18:18:21.129,1403.0,6141.0,22.0,47.0,24.74
2026/09/14 18:18:26.192,1428.0,6141.0,26.0,47.0,24.27
2026/09/14 18:18:31.251,1328.0,6141.0,16.0,47.0,20.21
2026/09/14 18:18:36.312,1335.0,6141.0,19.0,47.0,23.95
2026/09/14 18:18:41.590,1357.0,6141.0,7.0,46.0,23.81
2026/09/14 18:18:46.676,1334.0,6141.0,25.0,48.0,25.38
2026/09/14 18:18:51.759,1368.0,6141.0,28.0,48.0,25.49
2026/09/14 18:18:56.844,1330.0,6141.0,23.0,48.0,25.01
2026/09/14 18:19:01.949,1328.0,6141.0,19.0,49.0,24.66
2026/09/14 18:19:07.008,1336.0,6141.0,24.0,48.0,25.18
2026/09/14 18:19:12.121,1328.0,6141.0,21.0,48.0,25.0
2026/09/14 18:19:17.204,1328.0,6141.0,19.0,49.0,23.48
2026/09/14 18:19:22.274,1337.0,6141.0,23.0,48.0,24.87
2026/09/14 18:19:27.373,1329.0,6141.0,25.0,48.0,27.41
2026/09/14 18:19:32.439,1353.0,6141.0,17.0,48.0,24.77
2026/09/14 18:19:37.498,1347.0,6141.0,21.0,48.0,24.13
2026/09/14 18:19:42.581,1347.0,6141.0,24.0,48.0,40.99
2026/09/14 18:19:47.652,1347.0,6141.0,26.0,48.0,27.2
2026/09/14 18:19:52.708,1347.0,6141.0,19.0,49.0,24.57
2026/09/14 18:19:57.770,1358.0,6141.0,29.0,49.0,26.95
2026/09/14 18:20:02.833,1376.0,6141.0,10.0,49.0,22.85
2026/09/14 18:20:07.901,1369.0,6141.0,4.0,49.0,22.63
2026/09/14 18:20:12.961,1368.0,6141.0,10.0,49.0,27.28
2026/09/14 18:20:18.022,1346.0,6141.0,19.0,50.0,19.77
2026/09/14 18:20:23.099,1347.0,6141.0,21.0,49.0,25.19
2026/09/14 18:20:28.159,1347.0,6141.0,18.0,49.0,24.26
2026/09/14 18:20:33.213,1373.0,6141.0,23.0,49.0,26.09
2026/09/14 18:20:38.281,1362.0,6141.0,20.0,49.0,24.83
2026/09/14 18:20:43.361,1362.0,6141.0,15.0,50.0,25.57
2026/09/14 18:20:48.438,1362.0,6141.0,22.0,50.0,24.78
2026/09/14 18:20:53.509,1394.0,6141.0,24.0,50.0,24.65
2026/09/14 18:20:58.579,1396.0,6141.0,31.0,50.0,26.15
2026/09/14 18:21:03.645,1381.0,6141.0,34.0,51.0,25.63
2026/09/14 18:21:08.744,1364.0,6141.0,17.0,50.0,22.49
2026/09/14 18:21:13.840,1408.0,6141.0,30.0,52.0,29.05
2026/09/14 18:21:18.907,1364.0,6141.0,21.0,50.0,29.89
2026/09/14 18:21:23.993,1344.0,6141.0,17.0,51.0,24.86
2026/09/14 18:21:29.060,1311.0,6141.0,22.0,50.0,25.33
2026/09/14 18:21:34.126,1338.0,6141.0,22.0,51.0,23.3
2026/09/14 18:21:39.202,1333.0,6141.0,24.0,51.0,26.88
2026/09/14 18:21:44.267,1339.0,6141.0,19.0,51.0,24.41
2026/09/14 18:21:49.339,1339.0,6141.0,14.0,50.0,22.97
2026/09/14 18:21:54.396,1337.0,6141.0,24.0,50.0,27.49
2026/09/14 18:21:59.454,1337.0,6141.0,18.0,50.0,24.8
2026/09/14 18:22:04.522,1348.0,6141.0,18.0,50.0,24.79
2026/09/14 18:22:09.589,1355.0,6141.0,24.0,51.0,27.16
2026/09/14 18:22:14.654,1355.0,6141.0,24.0,50.0,25.01
2026/09/14 18:22:19.716,1347.0,6141.0,21.0,50.0,25.4
2026/09/14 18:22:24.777,1370.0,6141.0,23.0,51.0,24.91
2026/09/14 18:22:29.839,1322.0,6141.0,28.0,51.0,25.4
2026/09/14 18:22:34.910,1311.0,6141.0,24.0,50.0,25.93
2026/09/14 18:22:39.968,1317.0,6141.0,23.0,50.0,25.31
2026/09/14 18:22:45.036,1357.0,6141.0,11.0,50.0,22.85
2026/09/14 18:22:50.109,1350.0,6141.0,20.0,51.0,24.71
2026/09/14 18:22:55.186,1331.0,6141.0,22.0,50.0,26.05
2026/09/14 18:23:00.398,1331.0,6141.0,21.0,51.0,25.08
2026/09/14 18:23:05.480,1354.0,6141.0,25.0,51.0,25.17
2026/09/14 18:23:10.543,1336.0,6141.0,29.0,51.0,27.53
2026/09/14 18:23:15.604,1365.0,6141.0,45.0,52.0,35.91
2026/09/14 18:23:20.665,1365.0,6141.0,39.0,54.0,36.45
2026/09/14 18:23:25.733,1346.0,6141.0,45.0,54.0,36.4
2026/09/14 18:23:30.800,1346.0,6141.0,39.0,53.0,35.89
2026/09/14 18:23:35.866,1308.0,6141.0,42.0,54.0,36.47
2026/09/14 18:23:40.930,1308.0,6141.0,14.0,52.0,26.5
2026/09/14 18:23:45.999,1308.0,6141.0,19.0,50.0,24.94
2026/09/14 18:23:51.056,1346.0,6141.0,24.0,49.0,24.56
2026/09/14 18:23:56.125,1404.0,6141.0,26.0,49.0,25.41
2026/09/14 18:24:01.188,1330.0,6141.0,24.0,49.0,25.65
2026/09/14 18:24:06.281,1277.0,6141.0,21.0,49.0,24.77
2026/09/14 18:24:11.343,1250.0,6141.0,25.0,49.0,25.1
2026/09/14 18:24:16.404,1244.0,6141.0,16.0,50.0,24.93
2026/09/14 18:24:21.474,1234.0,6141.0,21.0,49.0,24.45
2026/09/14 18:24:26.541,1233.0,6141.0,25.0,49.0,27.0
2026/09/14 18:24:31.601,1231.0,6141.0,14.0,49.0,21.17
2026/09/14 18:24:36.677,1231.0,6141.0,18.0,50.0,24.14
2026/09/14 18:24:41.745,1231.0,6141.0,22.0,49.0,25.35
2026/09/14 18:24:46.806,1231.0,6141.0,22.0,49.0,25.26
2026/09/14 18:24:53.173,1230.0,6141.0,13.0,49.0,22.99
2026/09/14 18:24:58.577,1230.0,6141.0,24.0,50.0,24.61
2026/09/14 18:25:03.731,1230.0,6141.0,20.0,50.0,24.87
2026/09/14 18:25:09.154,1230.0,6141.0,18.0,50.0,25.13
2026/09/14 18:25:14.430,1230.0,6141.0,41.0,53.0,31.88
2026/09/14 18:25:19.775,1230.0,6141.0,42.0,53.0,31.78
2026/09/14 18:25:24.959,1240.0,6141.0,44.0,53.0,35.63
2026/09/14 18:25:30.041,1231.0,6141.0,38.0,53.0,35.6
2026/09/14 18:25:35.208,1230.0,6141.0,47.0,53.0,35.21
2026/09/14 18:25:40.311,1230.0,6141.0,41.0,52.0,35.57
2026/09/14 18:25:45.388,1230.0,6141.0,42.0,52.0,35.75
2026/09/14 18:25:50.477,1230.0,6141.0,46.0,52.0,35.46
2026/09/14 18:25:55.561,1230.0,6141.0,42.0,52.0,32.85
2026/09/14 18:26:00.625,1230.0,6141.0,40.0,51.0,30.22
2026/09/14 18:26:05.687,1230.0,6141.0,48.0,52.0,36.24
2026/09/14 18:26:10.763,1231.0,6141.0,40.0,51.0,35.64
2026/09/14 18:26:15.831,1230.0,6141.0,48.0,52.0,36.69
2026/09/14 18:26:20.938,1230.0,6141.0,40.0,50.0,35.75
2026/09/14 18:26:26.022,1215.0,6141.0,22.0,50.0,33.66
2026/09/14 18:26:31.089,1227.0,6141.0,19.0,49.0,25.28
2026/09/14 18:26:36.149,1219.0,6141.0,21.0,48.0,23.2
2026/09/14 18:26:41.205,1225.0,6141.0,26.0,47.0,25.61
2026/09/14 18:26:46.271,1212.0,6141.0,22.0,48.0,24.64
2026/09/14 18:26:51.338,1225.0,6141.0,30.0,49.0,29.48
2026/09/14 18:26:56.411,1224.0,6141.0,18.0,49.0,24.44
2026/09/14 18:27:01.479,1224.0,6141.0,24.0,49.0,30.25
2026/09/14 18:27:06.548,1225.0,6141.0,22.0,50.0,25.45
2026/09/14 18:27:11.610,1243.0,6141.0,17.0,50.0,25.21
2026/09/14 18:27:16.672,1210.0,6141.0,23.0,50.0,25.28
2026/09/14 18:27:21.737,1202.0,6141.0,25.0,50.0,25.25
2026/09/14 18:27:26.803,1203.0,6141.0,25.0,50.0,24.12
2026/09/14 18:27:31.875,1203.0,6141.0,19.0,51.0,20.7
2026/09/14 18:27:36.941,1203.0,6141.0,18.0,51.0,25.05
2026/09/14 18:27:41.995,1203.0,6141.0,7.0,49.0,22.76
2026/09/14 18:27:47.056,1203.0,6141.0,22.0,50.0,25.89
2026/09/14 18:27:52.143,1203.0,6141.0,23.0,51.0,25.82
2026/09/14 18:27:57.209,1201.0,6141.0,24.0,50.0,25.68
2026/09/14 18:28:02.272,1201.0,6141.0,20.0,51.0,25.36
2026/09/14 18:28:07.336,1201.0,6141.0,23.0,50.0,25.16
2026/09/14 18:28:12.422,1201.0,6141.0,25.0,50.0,25.67
2026/09/14 18:28:17.487,1208.0,6141.0,26.0,50.0,23.67
2026/09/14 18:28:22.557,1203.0,6141.0,17.0,51.0,25.14
2026/09/14 18:28:27.617,1202.0,6141.0,24.0,50.0,25.97
2026/09/14 18:28:32.685,1202.0,6141.0,23.0,51.0,25.52
2026/09/14 18:28:37.753,1202.0,6141.0,18.0,51.0,24.57
2026/09/14 18:28:42.827,1202.0,6141.0,23.0,51.0,28.25
2026/09/14 18:28:47.897,1202.0,6141.0,18.0,51.0,22.73
2026/09/14 18:28:52.966,1202.0,6141.0,22.0,51.0,26.13
2026/09/14 18:28:58.027,1202.0,6141.0,22.0,51.0,20.88
2026/09/14 18:29:03.095,1202.0,6141.0,20.0,51.0,24.39
2026/09/14 18:29:08.152,1202.0,6141.0,25.0,50.0,29.0
2026/09/14 18:29:13.217,1202.0,6141.0,23.0,51.0,24.66
2026/09/14 18:29:18.280,1202.0,6141.0,18.0,50.0,24.28
2026/09/14 18:29:23.350,1207.0,6141.0,24.0,50.0,25.51
2026/09/14 18:29:28.419,1203.0,6141.0,19.0,50.0,24.56
2026/09/14 18:29:33.482,1202.0,6141.0,23.0,50.0,25.55
2026/09/14 18:29:38.562,1202.0,6141.0,20.0,50.0,24.3
2026/09/14 18:29:43.621,1202.0,6141.0,25.0,50.0,25.75
2026/09/14 18:29:48.686,1202.0,6141.0,17.0,49.0,24.76
2026/09/14 18:29:53.757,1204.0,6141.0,9.0,49.0,20.53
2026/09/14 18:29:58.820,1199.0,6141.0,19.0,50.0,20.68
2026/09/14 18:30:03.900,1209.0,6141.0,19.0,50.0,24.62
2026/09/14 18:30:08.959,1209.0,6141.0,29.0,50.0,25.16
2026/09/14 18:30:14.023,1205.0,6141.0,18.0,50.0,24.11
2026/09/14 18:30:19.092,1206.0,6141.0,23.0,50.0,25.04
2026/09/14 18:30:24.159,1203.0,6141.0,19.0,50.0,23.97
2026/09/14 18:30:29.229,1198.0,6141.0,23.0,49.0,29.48
2026/09/14 18:30:34.299,1198.0,6141.0,20.0,50.0,24.87
2026/09/14 18:30:39.369,1198.0,6141.0,22.0,49.0,24.78
2026/09/14 18:30:44.432,1198.0,6141.0,19.0,50.0,24.31
2026/09/14 18:30:49.491,1198.0,6141.0,20.0,50.0,23.26
2026/09/14 18:30:54.554,1198.0,6141.0,25.0,49.0,25.46
2026/09/14 18:30:59.622,1199.0,6141.0,26.0,49.0,25.4
2026/09/14 18:31:04.680,1244.0,6141.0,24.0,50.0,25.26
2026/09/14 18:31:09.748,1255.0,6141.0,24.0,49.0,23.46
2026/09/14 18:31:14.807,1252.0,6141.0,24.0,50.0,24.97
2026/09/14 18:31:19.877,1215.0,6141.0,30.0,49.0,26.1
2026/09/14 18:31:24.944,1173.0,6141.0,29.0,49.0,26.91
2026/09/14 18:31:30.003,1170.0,6141.0,19.0,49.0,25.18
2026/09/14 18:31:35.078,1170.0,6141.0,24.0,49.0,25.66
2026/09/14 18:31:40.148,1170.0,6141.0,19.0,49.0,24.84
2026/09/14 18:31:45.202,1153.0,6141.0,23.0,49.0,26.06
2026/09/14 18:31:50.259,1153.0,6141.0,18.0,49.0,25.05
2026/09/14 18:31:55.330,1153.0,6141.0,19.0,50.0,25.09
2026/09/14 18:32:00.393,1153.0,6141.0,17.0,50.0,23.23
2026/09/14 18:32:05.458,1153.0,6141.0,22.0,49.0,25.3
2026/09/14 18:32:10.522,1153.0,6141.0,19.0,49.0,25.46
2026/09/14 18:32:15.589,1147.0,6141.0,17.0,50.0,25.12
2026/09/14 18:32:20.662,1147.0,6141.0,19.0,50.0,24.1
2026/09/14 18:32:25.728,1140.0,6141.0,16.0,50.0,23.76
2026/09/14 18:32:30.795,1140.0,6141.0,24.0,49.0,24.4
2026/09/14 18:32:35.855,1140.0,6141.0,24.0,49.0,25.99
2026/09/14 18:32:40.926,1140.0,6141.0,18.0,50.0,23.39
2026/09/14 18:32:45.992,1140.0,6141.0,17.0,50.0,25.88
2026/09/14 18:32:51.059,1140.0,6141.0,18.0,50.0,24.56
2026/09/14 18:32:56.130,1138.0,6141.0,18.0,50.0,25.37
2026/09/14 18:33:01.199,1138.0,6141.0,17.0,50.0,23.8
2026/09/14 18:33:06.259,1138.0,6141.0,20.0,49.0,23.68
2026/09/14 18:33:11.317,1138.0,6141.0,18.0,50.0,23.98
2026/09/14 18:33:16.386,1138.0,6141.0,23.0,50.0,29.8
2026/09/14 18:33:21.446,1138.0,6141.0,19.0,50.0,25.35
2026/09/14 18:33:26.504,1135.0,6141.0,25.0,50.0,25.85
2026/09/14 18:33:31.580,1135.0,6141.0,19.0,50.0,23.3
2026/09/14 18:33:36.646,1135.0,6141.0,24.0,50.0,26.33
2026/09/14 18:33:41.716,1135.0,6141.0,25.0,50.0,25.74
2026/09/14 18:33:46.779,1135.0,6141.0,13.0,50.0,26.48
2026/09/14 18:33:51.848,1135.0,6141.0,11.0,50.0,22.06
2026/09/14 18:33:56.914,1130.0,6141.0,18.0,50.0,24.85
2026/09/14 18:34:01.976,1130.0,6141.0,21.0,50.0,25.4
2026/09/14 18:34:07.054,1130.0,6141.0,22.0,50.0,25.02
2026/09/14 18:34:12.124,1130.0,6141.0,22.0,50.0,24.11
2026/09/14 18:34:17.190,1130.0,6141.0,20.0,50.0,25.02
2026/09/14 18:34:22.253,1130.0,6141.0,19.0,50.0,23.36
2026/09/14 18:34:27.323,1093.0,6141.0,25.0,50.0,24.84
2026/09/14 18:34:32.385,1093.0,6141.0,25.0,50.0,26.79
2026/09/14 18:34:37.454,1093.0,6141.0,20.0,50.0,25.26
2026/09/14 18:34:42.516,1093.0,6141.0,24.0,50.0,26.3
2026/09/14 18:34:47.578,1093.0,6141.0,18.0,50.0,24.33
2026/09/14 18:34:52.637,1093.0,6141.0,25.0,50.0,21.19
2026/09/14 18:34:57.703,1093.0,6141.0,19.0,49.0,24.27
2026/09/14 18:35:02.763,1093.0,6141.0,24.0,49.0,25.33
2026/09/14 18:35:07.820,1093.0,6141.0,24.0,49.0,25.67
2026/09/14 18:35:12.881,1093.0,6141.0,18.0,50.0,24.06
2026/09/14 18:35:17.944,1093.0,6141.0,17.0,50.0,27.57
2026/09/14 18:35:23.014,1093.0,6141.0,19.0,50.0,28.17
2026/09/14 18:35:28.093,1093.0,6141.0,18.0,50.0,25.01
2026/09/14 18:35:33.155,1093.0,6141.0,24.0,49.0,20.69
2026/09/14 18:35:38.214,1093.0,6141.0,18.0,50.0,24.97
2026/09/14 18:35:43.271,1093.0,6141.0,24.0,49.0,24.78
2026/09/14 18:35:48.329,1093.0,6141.0,22.0,50.0,25.85
2026/09/14 18:35:53.393,1093.0,6141.0,24.0,50.0,25.53
2026/09/14 18:35:58.466,1093.0,6141.0,24.0,50.0,26.53
2026/09/14 18:36:03.537,1093.0,6141.0,14.0,51.0,24.05
2026/09/14 18:36:08.600,1093.0,6141.0,18.0,51.0,25.47
2026/09/14 18:36:13.665,1093.0,6141.0,18.0,50.0,25.34
2026/09/14 18:36:18.726,1093.0,6141.0,22.0,50.0,25.75
2026/09/14 18:36:23.783,1093.0,6141.0,19.0,50.0,25.82
2026/09/14 18:36:28.862,1093.0,6141.0,23.0,50.0,28.3
2026/09/14 18:36:33.925,1093.0,6141.0,22.0,50.0,25.21
2026/09/14 18:36:38.988,1093.0,6141.0,24.0,50.0,25.45
2026/09/14 18:36:44.048,1093.0,6141.0,23.0,50.0,25.9
2026/09/14 18:36:49.105,1093.0,6141.0,42.0,49.0,33.06
2026/09/14 18:36:54.175,1093.0,6141.0,27.0,50.0,23.86
2026/09/14 18:36:59.233,1093.0,6141.0,17.0,51.0,24.34
2026/09/14 18:37:04.292,1093.0,6141.0,19.0,50.0,25.11
2026/09/14 18:37:09.361,1093.0,6141.0,24.0,50.0,25.61
2026/09/14 18:37:14.429,1093.0,6141.0,18.0,50.0,25.51
2026/09/14 18:37:19.503,1093.0,6141.0,19.0,50.0,25.3
2026/09/14 18:37:24.567,1093.0,6141.0,20.0,49.0,25.98
2026/09/14 18:37:29.624,1093.0,6141.0,19.0,48.0,23.39
2026/09/14 18:37:34.696,1093.0,6141.0,21.0,48.0,21.65
2026/09/14 18:37:39.757,1093.0,6141.0,23.0,47.0,25.16
2026/09/14 18:37:44.826,1093.0,6141.0,19.0,48.0,25.5
2026/09/14 18:37:49.889,1093.0,6141.0,19.0,48.0,20.58
2026/09/14 18:37:54.966,1093.0,6141.0,25.0,49.0,27.73
2026/09/14 18:38:00.023,1093.0,6141.0,23.0,48.0,25.1
2026/09/14 18:38:05.079,1093.0,6141.0,15.0,48.0,24.88
2026/09/14 18:38:10.149,1093.0,6141.0,26.0,49.0,27.09
2026/09/14 18:38:15.206,1093.0,6141.0,16.0,49.0,26.92
2026/09/14 18:38:20.264,1093.0,6141.0,19.0,49.0,25.18
2026/09/14 18:38:25.337,1093.0,6141.0,7.0,49.0,22.16
2026/09/14 18:38:30.406,1094.0,6141.0,16.0,50.0,25.17
2026/09/14 18:38:35.483,1095.0,6141.0,18.0,49.0,25.54
2026/09/14 18:38:40.552,1095.0,6141.0,14.0,50.0,25.2
2026/09/14 18:38:45.617,1095.0,6141.0,20.0,49.0,24.67
